"target_id","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ECH1",9,34.728486561231,0.000133134092873381,0.000731897666278075
"C1orf116",2,10.750776673261,0.000133491756766852,0.000733629817332087
"BCOR",6,26.4125203889726,0.000133913656209377,0.000735713770035509
"ZMIZ1",4,18.9121958085413,0.000134199645106698,0.000737049947575166
"ATPAF1",6,24.2800294285075,0.000134474882424746,0.000738152629871287
"ARHGAP12",9,37.1331490047593,0.00013450303920171,0.000738152629871287
"TMEM156",3,14.2575392242701,0.000134528948737352,0.000738152629871287
"LANCL2",2,10.941895518709,0.000135018553359055,0.000740603201471876
"CAPN10-AS1",1,4.22843102028744,0.000135172974018362,0.000741214248683121
"BET1",4,14.1094409978777,0.000135556081500558,0.000743078500850498
"SBDSP1",5,21.7107438977275,0.000135785782510787,0.000744100905495659
"SMNDC1",4,19.9558945703823,0.000136068755571536,0.000745414495943398
"MYO7B",1,1.17945339725262,0.000136449055745802,0.000747260261107575
"TIMMDC1",8,34.3411654587266,0.000136967528787095,0.000749623111014251
"POLR3D",4,20.4027669998246,0.000136942905992163,0.000749623111014251
"ANGPT1",3,7.63450919811361,0.00013757878351742,0.000752729393846183
"PRPF19",4,15.3174408022512,0.000138588837279763,0.000758014945235883
"FKBP8",8,31.4001086720528,0.000138675810064715,0.00075824993069025
"IFIT1",1,4.3531038468074,0.000139404989699832,0.000761995103914469
"FAM229A",1,4.93832364939663,0.000140236803415933,0.000766298726943583
"STK10",4,11.0888073549469,0.00014054270803473,0.000767726796680523
"GPATCH2L",10,36.996333597251,0.000140770176767146,0.000768482058149925
"TRMT11",4,14.9094784106735,0.000140748725562368,0.000768482058149925
"CRY2",3,11.3833566096861,0.00014123043771303,0.000770750462894455
"RP11-76C10.5",1,3.8961691110988,0.000141309083226479,0.00077093546387239
"TARID",3,8.07723500220091,0.000141397514767644,0.000771173720143
"RHBDD2",7,30.6204536060932,0.000142950884756356,0.000779398985274448
"MYO1B",8,40.4395813667631,0.000143187225325169,0.000780440590043447
"TRIM11",6,24.6591641998098,0.000144435237762772,0.000786993899878177
"RAB31",1,6.97676693505688,0.000144765504919866,0.000788544067108561
"RPL8",9,51.0159433893046,0.000146165607945131,0.000795918855653179
"UBXN7",3,14.3654294370562,0.000146958421763773,0.000799983143307441
"DDB2",10,37.1726369792215,0.000147763990002784,0.000804114271559686
"LYST",5,11.7770079314178,0.000148137453694616,0.000805892071267614
"UNC5CL",2,6.57911847507827,0.000148193435753013,0.000805942141599956
"RFC5",5,22.580853562575,0.000149408826972027,0.000812295575860224
"TMEM214",11,35.9711550583697,0.000149636539191574,0.000813276950703986
"ZFHX4",2,8.7749120709385,0.000150444372155178,0.000817409677660539
"ANKRD33B",1,3.16498222871175,0.000151188612546108,0.000821194390150345
"RBM4B",6,19.9747014999799,0.000151778923868491,0.000824140901144099
"NCK2",3,12.3042839357094,0.000152074528010973,0.000825485835885651
"CLIP2",3,13.798044054183,0.000152189415851525,0.000825849274238089
"CYFIP1",7,30.5454510329835,0.000152730491443488,0.000828524444924389
"SNRNP27",4,17.1298903095497,0.00015384202703796,0.0008342915592814
"LSM14A",9,43.7806687851357,0.000154491049213734,0.00083754760443783
"GPATCH1",3,12.5525121100993,0.000155983755729947,0.000845374057084385
"WDR90",19,61.7152368408685,0.000156348727654684,0.000847085606529107
"SLC19A3",2,9.00148878165023,0.00015720243924418,0.000851443202055324
"RRP9",1,6.92705597904306,0.00015746085287786,0.000852306953890247
"LAMTOR4",9,34.313791023959,0.000157450444413395,0.000852306953890247
"RWDD3",6,18.7817594325182,0.000157810683032956,0.000853932241826253
"B4GALNT1",9,33.0478198329267,0.000158111008406202,0.000855288717058225
"FNBP1L",3,17.8004813662138,0.000159492261889682,0.0008622190712574
"LYAR",2,8.22608150028118,0.000159482468842789,0.0008622190712574
"DPYSL3",2,10.8000254618422,0.00015960434314019,0.000862554337503871
"RBBP7",9,44.4953376558323,0.000161471302611503,0.000872370358323483
"UCHL3",2,10.8547418452693,0.000162386625219558,0.000877040490880179
"ATN1",4,18.8058992600824,0.000162963188068863,0.000879878648460806
"MIB2",11,24.1270371526488,0.000163557564824353,0.000882811179310396
"PPP1R9B",2,11.7690019701162,0.000163907318722213,0.000884421921160352
"ANO10",5,22.6272971981788,0.00016414672462556,0.00088543641783775
"PPM1L",1,3.88103096035131,0.000165011752386499,0.000889823937986541
"PRRC2A",20,66.0822110431234,0.000165170255455976,0.000890163785988408
"BARX1",1,3.76804817800148,0.000165178108062275,0.000890163785988408
"NUP133",4,16.8227067974551,0.000165409664383337,0.000891132929224677
"MARCH5",3,14.0531516780434,0.000165490592574254,0.000891290221776122
"FAM47E-STBD1",3,11.5383421409172,0.000165663417374896,0.000891942193110025
"KPNA2",7,27.5676594553182,0.000166706499910002,0.000897277815354399
"MAF",1,2.59628051038386,0.000166893759158975,0.000898005176936282
"CHFR",12,43.0594607780441,0.000167169800473342,0.000899209644818984
"RP11-180M15.7",1,4.03976868767251,0.000167546751831716,0.000900955988548261
"UBD",2,3.03211329033005,0.000167613112427005,0.000901031611233966
"TMEM79",3,10.6291923315965,0.000168173617085529,0.000903762710158007
"ING3",5,19.3877071963183,0.000168839872365665,0.000907060231053336
"NR5A2",4,22.7825029350849,0.000169015130041558,0.000907718726772446
"NEDD9",4,17.8709976136468,0.000169957008112974,0.000912457140626591
"TOMM5",5,25.7662436059616,0.000170003332834834,0.000912457140626591
"DLL3",2,7.24572576197458,0.000170425582562728,0.000914438605410538
"ZNF697",1,4.94058454819472,0.000171304311016644,0.000918867364416488
"ZCCHC7",4,14.1285556245006,0.000172111898967965,0.000922911891478078
"PYROXD2",4,12.2456407690575,0.000172317725210656,0.000923728091989545
"UEVLD",10,36.1445281089783,0.00017264052419364,0.000925170634940038
"VEGFB",3,12.3344251169538,0.000173050411087126,0.000927078834769928
"CDK4",11,54.061098348731,0.000173292054755108,0.000928084803038782
"PLEKHF2",1,5.91932928759811,0.000174387920169722,0.000933663603668158
"KIAA1429",5,20.1316840374186,0.000175037018904253,0.000936847716278772
"CSNK1A1",9,39.9157551552429,0.000175126995716491,0.000937038201614728
"SCLT1",4,15.088706870329,0.000176078710936908,0.000941837972906546
"ITPR3",2,10.9742265690411,0.00017614044414583,0.000941875764180167
"CDR2L",1,7.36999762122943,0.000176356594139823,0.000942738988654986
"HMG20A",8,29.1602016479733,0.000177011406100952,0.00094591677387976
"SHOX2",3,5.47692269641831,0.000177060862253307,0.00094591677387976
"AK2",10,47.8346426037519,0.000177444314829122,0.000947671450772145
"ULK2",6,21.0038615140149,0.000177815774810893,0.000949361011532966
"AYTL2",1,7.86870745892778,0.000178403559443544,0.000952204128145233
"EBF4",3,7.207588035709,0.000178582548149402,0.000952864268214942
"HIPK1",4,17.1257956378821,0.000179127301328617,0.000955475007613232
"WWC3",2,11.8966041900277,0.000179347645945651,0.000956354253171656
"SERPINB9",1,6.70872445785257,0.000179538749343652,0.000957077076869363
"CYTH2",6,22.0110357250249,0.000179844549387546,0.000958410684008051
"GREM1",3,16.2545998640919,0.000179988853269738,0.00095869813979486
"DZIP3",5,20.7280518166897,0.000180009778991025,0.00095869813979486
"KIAA0196",5,20.2362123852298,0.000181932564816709,0.000968639109773513
"TMED4",4,21.3395886959664,0.000183347652402684,0.000975871703196123
"RPL3",13,54.1171930800915,0.000183610683075288,0.00097696987606675
"FAM69A",4,10.3432159401573,0.000184323899739352,0.000980462015624976
"CRTC1",2,9.89343537814025,0.000185087817946278,0.000984054092790586
"UQCC1",14,37.5371807799361,0.000185113431698548,0.000984054092790586
"TNFAIP1",4,15.650812000791,0.000185646734373255,0.000986584696643061
"LINC01268",1,3.75769104953251,0.000186987271277579,0.00099340231169948
"SLC39A13",7,24.2584269678129,0.000187303580975978,0.000994469459671844
"APOPT1",6,22.3994204168545,0.000187246584151948,0.000994469459671844
"TALDO1",8,33.2904689073774,0.000187510325857151,0.000995260444914621
"ZC3H18",7,29.7087453404183,0.000187682008772331,0.000995864899642284
"NPY4R",3,10.762782252788,0.000188291326782312,0.000998790415373295
"ZEB1-AS1",2,5.85899012815496,0.000189323528809764,0.00100395662599675
"PSME1",7,24.8543373578377,0.000190832830906216,0.00101164887497944
"CTD-2066L21.3",1,2.31414127714592,0.000190986375070633,0.00101215141682311
"P2RY11",2,6.49771948268385,0.000191728432390756,0.0010157715749263
"CDKL5",2,10.642646442062,0.000191814989098774,0.00101591775197749
"TAF5",1,5.39856914304409,0.00019242350639829,0.0010188274713387
"USP9X",3,17.8222143713419,0.000192530791672235,0.0010190823378559
"METAP2",8,36.5818793561396,0.000194456212375487,0.00102895764220432
"PRR15L",1,4.02907234055693,0.00019498970363822,0.00103146380226678
"TFDP2",9,35.4454945829869,0.000195290216916662,0.00103273638651233
"ERLEC1",4,21.4374919176009,0.000195375352906883,0.00103286957816284
"SIGIRR",6,19.9907999668981,0.000195536259570333,0.00103340313378444
"SELO",3,13.2283028661156,0.000195642280445041,0.00103364638141295
"PRRC1",4,19.0006883503712,0.000196130239898844,0.00103590677597093
"TDRP",2,8.91822986840499,0.000197450576056607,0.00104256082589006
"RALGAPA2",3,13.7259995506613,0.000199028130359403,0.00105056852265997
"SETD1B",3,13.415459924794,0.000200709278146837,0.00105911796422415
"CYP2S1",4,13.598430609015,0.000201250115387005,0.00106164673545705
"SNX1",10,40.7090099724051,0.000201452908337161,0.00106239123285612
"KPNA4",2,10.2038726721359,0.000201975079143458,0.00106481904484781
"LARS",13,49.4890307564033,0.000202229826911692,0.00106583594000047
"RAB1A",4,22.6598564239377,0.000202892136828344,0.00106899911817595
"TMC8",1,2.66306797361712,0.000202954095742848,0.00106899911817595
"DENND4B",9,31.5623219117168,0.000203853700682778,0.00107340935484828
"MBTPS2",3,14.0829971526659,0.000204896900709434,0.00107857277797826
"DOLPP1",3,13.9229496729672,0.000205370770708149,0.00108073702154267
"RP11-137H15.4",1,3.64181349037814,0.000205536489943577,0.00108127883518714
"STMN1",9,36.1867913496213,0.000207013878286868,0.0010887185924922
"GPX1",3,12.8643098223359,0.000207222674076157,0.00108948411707602
"C8orf4",1,8.8220137591323,0.000207571247131553,0.00109098383673872
"CTD-2619J13.14",3,9.69250737192006,0.000207838278803623,0.00109184508978029
"TERT",2,8.3319664179559,0.000207861854691471,0.00109184508978029
"KRT10",1,6.19190804032343,0.000208263843732003,0.00109362321355035
"UGT1A2P",1,2.75957756517343,0.00020903584955091,0.00109734267273389
"CFDP1",6,21.9027141917436,0.000209413665044469,0.00109899117729246
"DIXDC1",3,10.7425174234823,0.000210209247090123,0.0011028304257356
"ACAT1",3,15.3565935372999,0.00021045384253563,0.00110377755039463
"ZNF234",2,9.08210872079306,0.000211094960711835,0.00110680312784669
"ARHGAP24",5,17.0354118211162,0.000211574479383639,0.00110897983124451
"BNIP3L",4,16.6282569806419,0.000211758589077702,0.0011096072783515
"PRKAA1",8,36.1946254781303,0.000211914929213578,0.00111008887668614
"AIFM2",4,21.2038912220142,0.000212850582332984,0.00111465127143313
"LMO7",14,53.2106336606805,0.000213137141909446,0.00111581276753505
"FKBP14",3,13.1457169131771,0.000213454765804972,0.00111713613610385
"WDSUB1",4,9.47397378722894,0.000213985924959285,0.00111923603555662
"FZD7",1,5.97236330464794,0.000213972238734207,0.00111923603555662
"SLC5A9",2,2.40916247636222,0.000214326141324416,0.00112067529252757
"LGR4",4,21.5212188473987,0.000214579196421748,0.001121658062849
"TLDC2",1,1.09410805339097,0.000215652404940895,0.00112692607968659
"RP11-1134I14.8",1,2.4304673443025,0.000216332735739365,0.00113013847909446
"ELMO1",5,15.02062737129,0.000216836030677556,0.00113242436269888
"MB",3,9.44536212810878,0.000217436258230347,0.00113521493728808
"UAP1",5,22.3854014076248,0.000218609264549066,0.00114099334108326
"PNRC2",3,13.7883366667534,0.000218779258928195,0.0011415347825784
"MTND4P26",1,2.65259572858758,0.000219372797753724,0.00114428517484072
"ADAMTS16",3,6.66867394138614,0.000219693538688158,0.00114561137350432
"ORMDL1",7,32.4982604675585,0.000220551288130541,0.00114973620066599
"ANO5",2,7.46033352648193,0.000221988296261026,0.00115687730075052
"KIDINS220",6,23.9759678285747,0.000223124712785598,0.00116244804251076
"CAMTA2",11,37.8493120427848,0.000223207718555242,0.00116252895495413
"VDAC2",11,43.6294724350201,0.000223497748656797,0.00116333616664893
"TAF1",8,29.7854537488714,0.000223433987657216,0.00116333616664893
"ANO6",5,22.5568364806387,0.000223738934674415,0.00116423983857007
"RAB43",2,4.16766139054862,0.000224277748992974,0.00116669122506037
"SORCS2",3,9.13134730916514,0.000224537285103183,0.00116768876699147
"SYNCRIP",4,28.7118170666589,0.000224756202421395,0.00116847453576289
"FAM214A",9,28.5179907502892,0.000224858745260756,0.00116865499912445
"ACP2",3,12.6922274557646,0.000225046057105993,0.00116927578946898
"TM4SF19",3,7.87058057345255,0.000225343116725182,0.0011704662520525
"RP11-348P10.2",1,3.72421439265768,0.000226931669451358,0.0011783621859486
"RP11-58O9.2",1,4.81019206367748,0.000227003144148327,0.00117837817732194
"NKTR",8,32.3757686264152,0.000228068861195525,0.00118355373781256
"CHD1L",8,29.5109804869976,0.000228192571823385,0.00118383915084165
"HHIPL2",1,5.00279241826563,0.000228796474825756,0.00118661482985338
"HDGF",9,48.0297585374112,0.00022943384619373,0.0011895623641504
"MUS81",11,30.9216220197441,0.00023048847856244,0.00119467087760297
"OLFML3",4,12.6970412211801,0.000231090593331618,0.00119743152857457
"HAUS6",3,17.2743386655792,0.000231797171745529,0.00120073165123383
"SEPT6",6,22.261467450226,0.000232469306653911,0.00120385142300578
"TAOK2",6,27.3998992317679,0.000232820213627622,0.00120494426572253
"ZNF330",7,24.4144917522363,0.000232802999078421,0.00120494426572253
"SUPT7L",4,22.0028290315058,0.000233180823758927,0.0012064481719347
"HELZ",5,20.3786864864574,0.000234119074389601,0.00121093891703946
"CCDC90B",15,52.6589384036596,0.000234441267138942,0.00121187776523758
"PSMF1",6,34.7212204557375,0.000234425052419476,0.00121187776523758
"EIF4A2",19,75.1341140878809,0.000236081048235691,0.00121998811639254
"SORD",7,30.4304808166903,0.000236982621941511,0.00122427993806006
"LINC00632",1,2.90533890668371,0.000237160916724903,0.0012248337632654
"SRGAP2",8,32.9799046193496,0.000237424329580825,0.00122582672290921
"FOXS1",1,2.53521380028929,0.000237668486035336,0.00122671969619616
"CSTF3",6,22.6505785665586,0.000238351204190717,0.00122987508146207
"PLAUR",9,30.2389954882538,0.000238734193785105,0.00123111386552636
"OCIAD2",5,24.2107812096173,0.00023867061711726,0.00123111386552636
"PPP2R5C",16,61.6430587741426,0.000238925540307056,0.00123173193714849
"SLC19A2",2,10.416924209775,0.00023979896249657,0.00123586488927712
"SNUPN",9,27.4091282892842,0.000242134095391025,0.00124752641432176
"VAMP3",2,12.2458258549596,0.000242500060775255,0.00124903842962537
"SPATS2",12,41.6594319005692,0.000242619778482834,0.00124928157904386
"SRGN",2,10.1896128242596,0.000243776903132071,0.00125486473381011
"EDF1",3,19.7845732452649,0.000247106839261604,0.00127162596584175
"CMPK1",4,18.7755915392937,0.000247240864507773,0.00127171744757407
"XRCC6",7,27.0503515024877,0.000247272241533063,0.00127171744757407
"SLC25A16",3,15.5885562458499,0.000249746508713061,0.00128405926547816
"SMS",2,14.4648068504098,0.000249858223801666,0.00128425039912855
"GOSR1",9,35.4676131256125,0.000250073923768758,0.00128497573295912
"IFI27L2",3,10.0611350829853,0.000251272341760504,0.00129074871085024
"AL133243.2",1,3.31373385955063,0.000251976091097379,0.0012939779652807
"MPST",6,20.5248868926646,0.000252144361583646,0.00129445625915514
"NKD1",1,3.93634575011457,0.000252222726029583,0.0012944728468167
"USP28",10,32.3228069304525,0.000252313292859199,0.00129455203176627
"HIF1A",10,47.7206923271644,0.000254915379794912,0.00130751327135652
"ARHGEF12",4,22.7135927089253,0.000255092935474424,0.00130803457895502
"LRP11",3,13.0910546194431,0.000257681128215206,0.00132091287058012
"C9orf41",2,10.4020563238544,0.00025810848315822,0.00132271001080695
"ATP8B4",1,1.27481273071433,0.00025856036240718,0.00132463172284071
"HNRNPLL",7,26.2701712498572,0.000259036567280389,0.00132667687802432
"RPS7",7,36.0423642527418,0.000262200961294944,0.0013424845058397
"KDM5C",10,42.606605222555,0.000262910624431336,0.00134571810704917
"NPAS2",9,34.1805001860386,0.000263031244746767,0.00134593564471103
"ZFAS1",9,45.2030684959568,0.000263774274691386,0.00134933698891267
"ARHGEF1",18,64.6243872133049,0.000264339806878242,0.0013518285938573
"GID8",2,9.77995984505065,0.00026558603039966,0.00135779872930437
"SP140L",2,5.1560894709681,0.000265712551560025,0.00135804258404855
"ALKBH8",4,13.3931204261245,0.000266492627314229,0.00136162558600144
"KDELR2",4,16.789051142117,0.000266884401672702,0.00136322305259976
"HOXB2",1,3.07676643653943,0.000267767095647341,0.00136732640512983
"VCP",7,37.7875243855938,0.000268278890758875,0.00136953392855842
"DNMT3A",9,31.1250366968872,0.000268685177035492,0.00137120169287455
"LRRC1",3,8.82340594588301,0.000269819264527479,0.00137658161342729
"VAMP2",3,14.8553751091679,0.000272640589002828,0.00139056385669915
"RPS12",2,14.9983958209976,0.000273917933226502,0.00139666530676514
"C14orf119",2,13.6317376385004,0.000274953380301638,0.00140153011515293
"R3HDM2",8,30.3180272243832,0.00027542648016974,0.00140352642024385
"SSNA1",3,15.2771428137829,0.000275511422327695,0.00140354414408156
"USP24",4,15.368015285382,0.00027570264648926,0.00140410313223868
"GSTA4",6,16.5545080177664,0.000276035152266802,0.00140496591976506
"RPL7",8,40.8550625130465,0.00027596937055843,0.00140496591976506
"IL7R",1,1.54039622541748,0.000276572122252073,0.00140728325288865
"NOLC1",8,38.8145255234781,0.000276897541898623,0.00140852310285544
"TBRG4",12,59.0639827947306,0.000277076076217763,0.00140901526480397
"ANKRD13B",6,18.937675865633,0.000277703365844259,0.00141178851877567
"SPATA20",17,69.1950638450705,0.000277908319765706,0.00141241369948182
"ARHGAP22",4,9.49502550131216,0.000278140495629016,0.00141317682075857
"FLNC",2,9.18148143410192,0.000278750078520132,0.00141585645720028
"PRDX1",5,32.5074039995337,0.000279817723440031,0.00142086046482414
"ENSA",10,48.4713139929933,0.000280325547759987,0.00142301970016406
"NFIA",5,21.1236695202017,0.00028133681965295,0.00142773256724615
"RCOR2",1,4.07788783178311,0.000281691071783406,0.00142910938626511
"MED29",6,22.4906047407155,0.000282411754971328,0.00143234387000324
"SORL1",2,7.00501507521084,0.000283739404915015,0.00143865397506792
"PRELID2",6,19.1918121569757,0.000285268961557995,0.00144598380073042
"SEC31A",22,80.3070744311283,0.000285724880552823,0.00144786881383664
"OSGIN2",3,19.350344176967,0.000287234789930567,0.00145509208930131
"SOS1",4,16.0756262526416,0.000288452024505832,0.00146082890364814
"HMGN3",3,17.7226190129825,0.000289592608957121,0.00146617427555752
"TIGD1",1,6.00529247705392,0.000291471122636874,0.00147525146060832
"NEK8",5,13.929149068131,0.000291632842125634,0.00147563648663217
"BRWD1",3,17.0881220391788,0.000291835948854767,0.00147623064087457
"HOXD10",3,8.60405883935111,0.000292149659578564,0.00147738376427329
"DTX3",7,27.8220625854825,0.000292376156417878,0.00147809530484848
"SART3",12,47.9049632910196,0.000292648321445019,0.00147903723384459
"FAM60A",8,27.8436019973323,0.000294097278849147,0.00148592434524691
"PIDD1",9,30.161376260713,0.000296395239606201,0.00149696812519842
"DCBLD2",9,42.0030800011758,0.00029645686012984,0.00149696812519842
"PHF20",4,17.4892819888642,0.000296649041326805,0.0014974996580778
"CWF19L2",2,7.23832413467725,0.000296947551656729,0.00149856747729753
"EID1",2,12.464296543591,0.000298411634714908,0.00150551509648701
"AZIN1",5,23.5973912893187,0.000298554370341456,0.00150579427594056
"KRT83",1,3.75406311411607,0.000299732322735731,0.00151129300216971
"RAB11FIP1",3,16.1342418437739,0.000301335826749246,0.00151893357491596
"HDAC7",7,34.6354060156817,0.00030161191279885,0.00151988056320894
"LINC00472",2,5.88956733385436,0.000302143540325315,0.00152211434393709
"PRKAR1A",17,72.2327696585446,0.000302513762017031,0.0015235339391381
"UBE2H",5,15.0692127937785,0.00030262865443527,0.00152366717921253
"ARHGEF25",5,13.0894030363783,0.000303458146643999,0.00152739713950612
"R3HDM4",6,18.9276731798869,0.000304016650677383,0.00152931470788924
"CHIC1",3,13.2341443631901,0.000303960645216709,0.00152931470788924
"NXF1",7,24.2346681220933,0.000305116881473448,0.00153440126996673
"CDC27",12,47.6391733861539,0.000306381612410427,0.0015403118763406
"GPR64",4,10.5856157778535,0.000309853965502611,0.00155731446080644
"AHRR",4,11.4132343793578,0.000309969704287494,0.00155744183002894
"PRSS23",6,31.4061109805992,0.000310579565390626,0.00156005111723472
"TMCC1-AS1",3,9.85732369933336,0.000310799249934058,0.00156069958528531
"HNRNPA1P33",1,5.41285533616515,0.000311784783506703,0.00156519231790122
"PCDHA12",2,8.15450617062955,0.000313938359237218,0.00157554441925372
"RPLP2",7,31.5358758959225,0.00031765848647429,0.00159375016408432
"RPL15",11,65.9168564623142,0.00031888931944254,0.00159945970441791
"KRT86",2,8.06314704007334,0.000319237169144276,0.00160073841303456
"ESD",5,21.7625834874092,0.00032110276767081,0.00160868845135225
"TCF12",10,40.8964710460014,0.000321010709193961,0.00160868845135225
"AP3S1",5,21.8597700580938,0.000320942098927925,0.00160868845135225
"ARMC6",8,26.6315346476847,0.000321593354626633,0.00161048216855471
"WBSCR22",13,50.7780896732785,0.000321647753322699,0.00161048216855471
"NPY2R",1,1.81913783350828,0.000321843789048186,0.00161099553791725
"ZFYVE16",9,36.1360445170972,0.00032368305587248,0.00161973144630466
"ITGBL1",2,3.56196245021951,0.000324834586913177,0.00162502180543761
"P2RX5",7,21.9801603627126,0.000325204356558716,0.00162639937856317
"RP11-554I8.2",1,6.12137157296666,0.000326709980925996,0.00163345509616192
"PDCD7",2,8.8059564871248,0.000327795466785563,0.00163793158272868
"GLUD2",1,3.91599558691363,0.000327752956383729,0.00163793158272868
"MYO9A",7,25.1740612847037,0.000327949449241678,0.00163822588025076
"PTBP3",6,27.304666904697,0.000328588039231258,0.00164094009504793
"SLC25A36",8,28.9008491781345,0.000328971837155188,0.001642194136212
"RP11-259N19.1",1,2.48555576810434,0.000329029784561137,0.001642194136212
"LINC01433",1,3.37433413830642,0.000330484220718782,0.0016489755687124
"THUMPD3-AS1",11,36.5117801871035,0.000332231561390772,0.00165721412020892
"DBNDD1",3,15.7042686181776,0.000332584365421059,0.00165849378635005
"SSC5D",2,5.79054740451115,0.000333656593478294,0.00166335921557799
"ATAD5",1,6.9361582944104,0.000334407428444602,0.00166623078719577
"CCZ1",3,15.4157816168702,0.000334426029492308,0.00166623078719577
"EDRF1",9,34.6383503686636,0.000335037699529608,0.0016687957575009
"UCN2",1,5.19497671915446,0.000338303305999144,0.0016845744679362
"GPX4",8,31.2586104602288,0.000339489845059429,0.00168999437750041
"GPATCH4",10,35.6665309652583,0.00034346049219466,0.00170926655690982
"DGAT2",3,5.05968809122764,0.000343611951349834,0.00170952651163912
"RP11-196G11.5",2,8.38827510643281,0.000344386610642961,0.0017128859453717
"C1orf233",2,6.79598837870257,0.000346568240682442,0.00172323931276127
"DCTN6",4,14.4091432431632,0.000346712242616422,0.00172345794230766
"IAH1",9,29.9534833521022,0.000347664837981947,0.00172769469096942
"PPWD1",9,26.595186983191,0.00034857954272869,0.00173174075596096
"BTF3L4P2",1,4.07096401457451,0.000349557275864262,0.00173609752259019
"ARSB",3,12.1937092116228,0.000349758463143187,0.00173659612723169
"PSME2",12,37.9851518359162,0.000350127374849571,0.0017379269781859
"RP11-158L12.4",1,4.70389289141852,0.00035071246919661,0.00174032981906348
"RP11-492E3.2",1,3.8894470168568,0.000351887573515766,0.00174565822174003
"ANK1",4,12.7946657208044,0.000352567718823504,0.00174852885078012
"KMT2B",4,19.8733279061178,0.000353823986807755,0.00175425423560023
"ACACA",12,39.7387114807392,0.000354180018239218,0.00175551425035774
"DPH5",13,40.1628569868381,0.000355960389473488,0.00176383133455241
"TBCB",10,43.4613074518991,0.000356335109643715,0.00176518044969855
"KRT81",1,10.6666164238828,0.000357595023573882,0.00177091252117115
"PITRM1",10,38.2816423860653,0.000357879983998742,0.00177130544220463
"ARPC4",7,36.4028761639919,0.000357779943406082,0.00177130544220463
"LINC00173",3,8.16808039347768,0.000359144949228807,0.00177705580995495
"KTN1-AS1",2,8.1615081742639,0.000359336860185489,0.00177749490787706
"SFXN3",6,24.4295512633697,0.000360363172834302,0.00178206001858846
"MINA",9,34.4431088524378,0.000360925216217176,0.0017843272740906
"TAF1D",20,82.580527009751,0.000361794355286419,0.00178759820683387
"INF2",9,49.2808869946096,0.00036176804418228,0.00178759820683387
"SULT2B1",2,7.56922104629186,0.000363013534766008,0.00179310785277625
"DDX24",9,37.8175526030347,0.000363870675881851,0.00179682656198579
"RPL35A",8,39.2434013327392,0.000365771824403532,0.00180569706666145
"UNK",7,26.4162564826093,0.000366668087513325,0.00180960311651879
"EDEM3",3,10.7807863407835,0.000367102841769569,0.00181071138300828
"AF131216.5",1,2.70163095019724,0.000367002763284455,0.00181071138300828
"DUSP19",2,5.56917986536997,0.000367333506275784,0.00181133056085446
"TMEM117",2,6.22569739755377,0.000368319241156266,0.00181567158966561
"KCNH1-IT1",1,2.16211289011954,0.000368608519754934,0.00181657785665268
"UBR3",5,18.6982070549462,0.000369772522730251,0.00182179319248484
"SLC5A3",1,7.35408582136963,0.000371643215001019,0.00183025686934465
"SHB",1,6.4608799399477,0.000371702872240812,0.00183025686934465
"MGME1",5,21.5949381687079,0.000372415020637082,0.00183271590704264
"MKRN1",8,27.7185525274412,0.000372337162576992,0.00183271590704264
"ADCY5",2,4.60252608822259,0.000373316459409304,0.00183662743551196
"FBXO9",7,28.8426157166943,0.000374825922346611,0.00184352720985149
"NDUFAF2",3,10.9495607096045,0.000374940657561041,0.00184356523662077
"TARS",12,59.3584834281849,0.000375323730910606,0.00184492227100109
"MTMR11",9,35.8733471828127,0.000375765755257703,0.00184656822513833
"WDR35",5,23.1219550174462,0.000376146079768846,0.00184791012498929
"RPL22",5,27.0534943249476,0.000377663410857027,0.0018548354919201
"BLOC1S5",4,13.9421856095161,0.0003783301467016,0.00185745475827389
"NKX3-1",1,5.51432570285423,0.000378412339749338,0.00185745475827389
"ETV6",1,6.45377959004224,0.000379073359369159,0.00186016944134755
"SPTBN4",6,9.28562421328641,0.00038000640079171,0.0018642170498976
"DNAAF2",2,11.161923766467,0.000381960538934092,0.00187296050962187
"CDC42EP4",2,12.5701836710454,0.000382006107772433,0.00187296050962187
"DUSP8",3,8.98672674599908,0.000382643968402629,0.00187555417684464
"PFDN2",2,9.67251010480766,0.000384499393400628,0.00188411264189403
"SNHG6",5,23.3107244711688,0.000385055872657856,0.00188630299403532
"S100P",1,5.2768860765399,0.000386675456991383,0.00189369853567497
"SSTR5-AS1",1,2.18331028342494,0.000387468267668169,0.00189704199592353
"ZNF740",3,15.426410876509,0.000389342467648538,0.00190567652702178
"FBXO7",6,28.7866989414312,0.000389700894833655,0.00190688915566289
"ADCK3",6,19.2514434113841,0.000390306558136645,0.00190931053098701
"WDR81",3,14.7028328176222,0.000391266409972231,0.0019134626674458
"CENPE",3,14.5789347614542,0.000391541481020428,0.00191426452227609
"IL18",6,25.5553696863454,0.000392034895810063,0.00191613311203165
"RHCG",1,3.39313269609838,0.000392869244999307,0.00191966654058227
"ATP2A2",11,52.774280101551,0.000393126129002518,0.00192037711272594
"VRK1",4,14.4772278211726,0.000393575921993128,0.00192172781775643
"TPPP3",3,7.69601683579838,0.000393625716458439,0.00192172781775643
"LDOC1",2,9.99057727297858,0.000395843274494801,0.00193145957979919
"BTN3A3",2,7.01552799112479,0.000395814335817943,0.00193145957979919
